pair_name,family,approx_quant,target_quant,gamma,top_k,top_p,trials,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,speculative_tps,speedup,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total,rounds,generated_tokens
llama32_1b_to_31_8b,llama_cross,nf4,none,6,50,0.0,6,16.005256499999998,4123.741288833334,62.53766916666666,19.67321766666667,1.2298378333333333,0.8548823333333333,0.7755051666666667,0.22449483333333334,5.129292833333333,6.129292833333333,237.61729949999997,70.96441650000001,2571.4464761666663,768.4831413333333,10.833333333333334,66.0
llama32_1b_to_31_8b,llama_cross,nf4,none,4,200,0.0,6,15.8464095,4122.933763666667,63.12445983333333,19.284583333333334,1.2178826666666667,0.8805744999999999,0.8096993333333334,0.19030066666666667,3.5222986666666665,4.522298666666667,162.57953716666665,69.5698545,2355.8908988333333,1008.6420043333333,14.5,65.33333333333333
llama32_1b_to_31_8b,llama_cross,nf4,none,4,100,0.0,6,16.101088333333333,4119.7333745,62.14634883333334,19.349581333333333,1.205047,0.8833688333333334,0.8297721666666668,0.17022783333333333,3.5334758333333336,4.533475833333333,162.33513200000002,69.4638575,2402.4385533333334,1029.752555,14.833333333333334,66.33333333333333
llama32_1b_to_31_8b,llama_cross,nf4,none,4,150,0.0,6,16.0198185,4120.055399166667,62.47031066666667,19.274058999999998,1.2040918333333333,0.8770833333333333,0.776389,0.223611,3.5083335000000004,4.5083335,161.995799,69.53728616666666,2374.0716398333334,1019.7098131666667,14.666666666666666,66.0
llama32_1b_to_31_8b,llama_cross,nf4,none,8,150,0.0,6,16.617457833333333,4122.179376833334,60.270196166666665,19.875491,1.1967191666666668,0.8339120000000001,0.7865741666666667,0.21342583333333331,6.671296333333333,7.671296333333333,310.6688218333333,72.03737383333333,2796.832199,648.1495011666667,9.0,68.5
llama32_1b_to_31_8b,llama_cross,nf4,none,4,50,0.0,6,16.06261183333333,4119.213790666667,62.29395333333334,19.151927166666667,1.1941716666666666,0.869389,0.7903540000000001,0.209646,3.4775565,4.4775564999999995,162.04220816666665,69.49897966666667,2403.3549666666663,1030.7739283333333,14.833333333333334,66.16666666666667
llama32_1b_to_31_8b,llama_cross,nf4,none,6,100,0.0,6,16.230059333333333,4118.002748166667,61.656970666666666,19.325327666666666,1.1898715,0.8302908333333333,0.7520203333333333,0.24797966666666668,4.981746,5.981746,235.8353556666667,70.71040016666666,2670.325396333333,800.8134848333333,11.333333333333334,66.83333333333333
llama32_1b_to_31_8b,llama_cross,nf4,none,6,200,0.0,6,16.250225166666667,4123.0230185,61.565865333333335,19.2363605,1.1834331666666666,0.8255178333333334,0.7319736666666666,0.2680263333333333,4.953107833333333,5.953107833333333,235.81546233333333,70.75009733333333,2670.9829015,801.7684011666666,11.333333333333334,67.0
llama32_1b_to_31_8b,llama_cross,nf4,none,6,100,0.9,6,16.2250135,4139.684262,61.67073633333334,18.6680375,1.1522711666666667,0.816945,0.7207849999999999,0.279215,4.9016705,5.901670500000001,239.51142216666665,73.73934466666667,2752.406939,847.3553453333334,11.5,67.16666666666667
llama32_1b_to_31_8b,llama_cross,nf4,none,6,150,0.9,6,15.867035,4138.636526666666,63.05823883333333,18.242045666666666,1.1494448333333334,0.791835,0.6930264999999999,0.3069735,4.75101,5.75101,238.70951349999999,73.7382205,2743.9231529999997,847.7580108333333,11.5,65.66666666666667
llama32_1b_to_31_8b,llama_cross,nf4,none,4,150,0.9,6,16.016475833333335,4141.664315333333,62.48453866666667,18.39166883333333,1.1493221666666666,0.8362101666666667,0.733736,0.266264,3.344841333333333,4.344841333333334,162.20027066666668,71.71196116666667,2485.127386333333,1099.048386,15.333333333333334,66.33333333333333
llama32_1b_to_31_8b,llama_cross,nf4,none,6,150,0.0,6,16.0132955,4121.565874,62.522624666666665,18.347522166666668,1.145035,0.7807559999999999,0.6488928333333334,0.3511071666666667,4.6845375,5.6845375,236.2034145,70.68860116666667,2753.2121645,824.4231843333333,11.666666666666666,66.0
llama32_1b_to_31_8b,llama_cross,nf4,none,8,100,0.0,6,16.312304666666666,4127.8484815,61.369217666666664,18.675817833333333,1.141499,0.7820023333333334,0.6930556666666666,0.3069443333333333,6.2560185,7.2560185,312.51099916666664,71.99255383333333,2961.9380509999996,683.1810775,9.5,67.33333333333333
llama32_1b_to_31_8b,llama_cross,nf4,none,10,150,0.0,6,17.011977833333333,4124.564422333334,58.90716183333333,19.400752999999998,1.1411438333333332,0.802381,0.6825398333333333,0.31746016666666665,8.023809666666667,9.023809666666667,387.97520416666663,73.11205883333334,3038.362848,572.5100196666667,7.833333333333333,70.16666666666667
llama32_1b_to_31_8b,llama_cross,nf4,none,4,100,0.9,6,15.936853666666666,4141.358630166666,62.78181916666667,18.144769333333333,1.1387365,0.8315768333333334,0.7581581666666667,0.24184183333333334,3.3263071666666666,4.326307166666667,164.2976085,71.72669766666667,2516.5007768333335,1099.523531,15.333333333333334,66.0
llama32_1b_to_31_8b,llama_cross,nf4,none,4,200,0.9,6,16.14022316666667,4140.8281715,61.97841516666667,18.155924666666667,1.1265948333333333,0.8370535,0.7647935,0.2352065,3.3482143333333334,4.348214333333334,165.47283050000001,71.74343983333334,2563.7354641666666,1111.5535753333334,15.5,66.83333333333333
llama32_1b_to_31_8b,llama_cross,nf4,none,8,200,0.0,6,16.120729666666666,4125.030165333334,62.092858666666665,17.928865833333333,1.1115926666666667,0.7440131666666666,0.648569,0.351431,5.952104333333334,6.952104333333334,312.45915299999996,71.93406599999999,3017.999428333333,695.0272321666666,9.666666666666666,66.5
