pair_name,family,gamma,top_k,top_p,trials,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,speculative_tps,speedup,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total,rounds,generated_tokens
opt_1p3b_to_6p7b,opt,6,100,0.0,6,18.3540445,3586.9475456666664,54.53005133333334,36.11892316666667,1.9684803333333332,0.8638886666666666,0.8000001666666666,0.19999983333333335,5.183333333333334,6.183333333333334,107.04514966666666,61.31829283333334,1141.3884813333334,653.9319036666667,10.666666666666666,65.83333333333333
opt_1p3b_to_6p7b,opt,6,50,0.0,6,18.44563666666667,3587.1259345,54.303745166666666,35.350951,1.9199863333333334,0.8397726666666667,0.7297980000000001,0.270202,5.038636333333334,6.038636333333334,106.63928383333332,61.375854833333335,1172.7454988333332,674.9113128333333,11.0,66.16666666666667
opt_1p3b_to_6p7b,opt,4,100,0.0,6,18.487522,3588.0185088333333,54.09758216666666,33.29522116666667,1.8016228333333333,0.8699156666666666,0.799603,0.20039700000000002,3.4796628333333337,4.479662833333333,72.19573616666666,60.133449000000006,1070.7356891666666,891.8639456666666,14.833333333333334,66.33333333333333
opt_1p3b_to_6p7b,opt,6,100,0.9,6,18.2387665,3600.373219333333,54.843194000000004,32.27997533333333,1.7695163333333335,0.7870370000000001,0.6565658333333333,0.34343416666666665,4.722222166666667,5.722222166666666,109.91080633333333,64.60210083333334,1263.6332101666667,742.7687066666667,11.5,65.66666666666667
opt_1p3b_to_6p7b,opt,4,50,0.0,6,18.589333,3586.2138704999998,53.81129716666666,32.08371733333333,1.7285006666666665,0.823589,0.7440966666666666,0.2559033333333333,3.2943555,4.2943555,71.64482033333333,60.012684666666665,1121.9704221666666,940.199769,15.666666666666666,66.66666666666667
opt_1p3b_to_6p7b,opt,6,50,0.9,6,18.745011833333333,3600.9959528333334,53.35922033333333,32.244238833333334,1.7212820000000002,0.7907933333333333,0.7039773333333333,0.29602266666666666,4.74476,5.744759999999999,110.80708183333333,64.49593633333333,1329.3371158333332,773.1277476666668,12.0,67.5
opt_1p3b_to_6p7b,opt,4,100,0.9,6,18.323693333333335,3601.989704333333,54.585149666666666,31.233975,1.7035669999999998,0.8423611666666666,0.7739088333333334,0.22609116666666665,3.3694445,4.3694445,75.15337016666668,62.504759666666665,1139.5650528333333,948.0982211666666,15.166666666666666,66.0
distilgpt2_to_gpt2_medium,gpt2,6,50,0.0,6,57.11412216666667,1161.9758199999999,17.53818516666667,94.38596183333334,1.6593883333333332,0.7370831666666667,0.552218,0.44778199999999996,4.4224985000000006,5.4224985,33.794236833333336,21.201373166666666,432.7023111666667,271.4507936666667,12.833333333333334,66.33333333333333
opt_1p3b_to_6p7b,opt,4,50,0.9,6,18.3204415,3602.4823653333333,54.5946885,30.07070916666667,1.6411676666666668,0.7972396666666667,0.7218368333333333,0.2781631666666667,3.1889586666666667,4.188958666666667,74.650565,62.402482166666665,1181.5381991666666,987.9091271666666,15.833333333333334,66.0
opt_1p3b_to_6p7b,opt,2,100,0.0,6,18.077067500000002,3586.4519653333336,55.32773633333333,29.229437,1.6173151666666667,0.9312416666666666,0.9050558333333334,0.09494416666666666,1.8624835,2.8624834999999997,37.485367000000004,58.834782999999995,849.5384711666666,1333.6117836666667,22.666666666666668,64.83333333333333
