pair_name,family,gamma,top_k,top_p,trials,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,speculative_tps,speedup,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total,rounds,generated_tokens
distilgpt2_to_gpt2_medium,gpt2,6,50,0.0,6,57.258131666666664,1170.3438515,17.4819085,93.73453033333334,1.6445151666666666,0.7212101666666667,0.5515176666666667,0.44848233333333337,4.327260333333333,5.327260333333333,33.532459833333334,20.775089833333336,445.8408078333334,275.9258688333333,13.333333333333334,67.0
distilgpt2_to_gpt2_medium,gpt2,4,50,0.0,6,56.215918833333326,1174.2572364999999,17.79813366666667,89.67947166666666,1.5989933333333333,0.7515358333333334,0.6354465,0.3645535,3.0061436666666665,4.0061436666666665,22.645418666666668,20.044564166666667,387.3187633333334,343.43340083333334,17.166666666666668,66.0
distilgpt2_to_gpt2_medium,gpt2,4,100,0.0,6,55.636708666666664,1171.2604353333334,17.97739616666667,86.04743533333334,1.5424873333333335,0.7101246666666667,0.6618163333333333,0.33818366666666666,2.8404981666666664,3.8404981666666664,22.694446499999998,20.0257735,407.26101816666664,359.95554183333337,18.0,65.16666666666667
distilgpt2_to_gpt2_medium,gpt2,2,50,0.0,6,55.44907516666667,1175.3076228333332,18.03737,84.93105133333334,1.5319981666666667,0.8709385,0.8426334999999999,0.1573665,1.7418775,2.7418774999999997,11.7566165,19.212035166666666,280.19910216666665,457.90329116666663,23.833333333333332,65.16666666666667
distilgpt2_to_gpt2_medium,gpt2,2,100,0.0,6,55.372669,1173.8906753333333,18.062374833333333,84.05237566666666,1.5178200000000002,0.8669713333333333,0.8357403333333333,0.16425966666666666,1.7339426666666666,2.733942666666667,11.8254255,19.373461,281.8005513333333,461.7635886666667,23.833333333333332,65.0
distilgpt2_to_gpt2_medium,gpt2,6,100,0.0,6,56.22397883333333,1176.9680201666667,17.806906,83.00177166666667,1.4735765,0.6160773333333334,0.4330615,0.5669385,3.696464166666667,4.696464166666667,33.49267366666667,20.807745,485.4245458333333,301.5891206666667,14.5,66.16666666666667
distilgpt2_to_gpt2_medium,gpt2,2,50,0.9,6,53.45289916666667,1203.8359014999999,18.71395516666667,75.30067983333333,1.4105073333333333,0.8228138333333334,0.7653961666666667,0.23460383333333334,1.6456278333333334,2.6456278333333336,13.095042999999999,20.687013,320.3294105,506.4846316666667,24.5,64.33333333333333
distilgpt2_to_gpt2_medium,gpt2,4,100,0.9,6,54.886151000000005,1190.4030241666667,18.223252666666667,76.46873516666666,1.3949385,0.6824043333333334,0.535903,0.464097,2.7296175,3.7296175,24.593279,22.230517833333334,444.89086649999996,402.79742416666664,18.166666666666668,65.33333333333333
distilgpt2_to_gpt2_medium,gpt2,4,50,0.9,6,55.89347866666666,1189.8482913333335,17.899988166666667,77.80315233333333,1.3929576666666668,0.6918995,0.5627901666666667,0.43720983333333335,2.7675975000000004,3.7675975000000004,24.481627333333332,21.994726333333332,454.9317885,409.440766,18.666666666666668,66.5
distilgpt2_to_gpt2_medium,gpt2,2,100,0.9,6,53.774255833333335,1196.7096491666668,18.603239666666667,72.901545,1.3567559999999999,0.7807708333333334,0.7210338333333333,0.2789661666666667,1.561542,2.5615419999999998,13.068015166666667,20.690271833333334,332.34240900000003,527.0916498333333,25.5,64.33333333333333
opt_125m_to_1p3b,opt,4,100,0.0,6,56.87620033333334,1151.6552983333333,17.585780833333335,69.95105166666667,1.2294998333333333,0.9087301666666666,0.8626983333333333,0.13730166666666668,3.6349206666666665,4.634920666666667,40.82466,23.189001,578.3526313333333,328.5167065,14.166666666666666,65.5
distilgpt2_to_gpt2_medium,gpt2,6,100,0.9,6,55.93500016666667,1197.875573,17.883851166666666,68.52192033333334,1.226474,0.539666,0.3314845,0.6685154999999999,3.2379960000000003,4.237996,35.856254166666666,23.575891166666665,600.987582,394.45382049999995,16.833333333333332,67.0
distilgpt2_to_gpt2_medium,gpt2,6,50,0.9,6,55.478345,1187.1010591666666,18.051006833333332,68.55550283333334,1.2259118333333332,0.5357206666666666,0.3204521666666667,0.6795478333333334,3.214324166666666,4.214324166666667,35.68354083333333,23.386042500000002,622.6736721666667,406.9665038333333,17.5,65.83333333333333
qwen25_0p5b_to_3b,qwen2.5,4,100,0.0,6,22.826278833333333,2855.024595166667,43.8208725,27.01447966666667,1.1838416666666667,0.915476,0.8484126666666666,0.15158733333333332,3.6619050000000004,4.661905,120.287626,49.822478,1684.3473784999999,697.5930746666667,14.0,65.16666666666667
opt_125m_to_1p3b,opt,6,100,0.0,6,58.66717716666667,1142.1610081666665,17.059750333333334,69.21393416666666,1.1811288333333334,0.8221381666666666,0.7409091666666666,0.2590908333333333,4.932828166666667,5.932828166666667,59.23450166666667,23.727409500000004,671.1302716666667,268.81515083333335,11.333333333333334,67.0
opt_125m_to_1p3b,opt,4,50,0.0,6,57.444653499999994,1155.1188293333332,17.425494166666667,67.53171016666666,1.1764581666666667,0.8712301666666667,0.8007935,0.19920649999999998,3.484920666666667,4.4849206666666666,40.919258000000006,23.275365500000003,606.6500785,345.07796549999995,14.833333333333334,66.33333333333333
qwen25_0p5b_to_3b,qwen2.5,4,50,0.0,6,23.06466233333333,2825.528479166667,43.36700266666667,26.477617499999997,1.1482968333333334,0.8874998333333334,0.8031745,0.19682550000000001,3.550000166666667,4.550000166666667,119.84346749999999,49.5326045,1717.9634845,710.007482,14.333333333333334,65.16666666666667
qwen25_0p5b_to_3b,qwen2.5,2,50,0.0,6,22.9993195,2833.5575616666665,43.490782333333335,25.9032995,1.1264258333333335,0.9388038333333334,0.914196,0.085804,1.8776074999999999,2.8776075,61.062668333333335,48.17692683333333,1383.8763575,1091.9911573333331,22.666666666666668,65.16666666666667
qwen25_0p5b_to_3b,qwen2.5,6,50,0.9,6,23.223855333333333,2849.7726860000002,43.11387616666667,25.984957833333336,1.1195793333333333,0.8768841666666667,0.7534965000000001,0.2465035,5.2613053333333335,6.2613053333333335,183.66962750000002,54.133795166666665,1958.8938785,577.1743011666666,10.666666666666666,66.16666666666667
qwen25_0p5b_to_3b,qwen2.5,4,100,0.9,6,22.76012916666667,2870.611837666667,43.94257833333333,25.408843,1.1167016666666667,0.8797618333333334,0.8103175,0.1896825,3.519047666666667,4.519047666666666,122.957533,52.364058166666666,1782.01155,759.0543171666667,14.5,65.33333333333333
opt_125m_to_1p3b,opt,2,100,0.0,6,56.68258966666667,1149.6501163333332,17.6441375,62.74901116666667,1.1070358333333334,0.9184506666666667,0.8861165,0.11388350000000001,1.8369016666666667,2.8369016666666664,21.410420333333334,22.188766833333332,492.31225466666666,510.3087626666666,23.0,65.16666666666667
qwen25_0p5b_to_3b,qwen2.5,2,100,0.0,6,22.948199499999998,2839.709298333333,43.58304116666667,25.3193385,1.1031929999999999,0.9070048333333333,0.8852653333333333,0.11473466666666667,1.8140096666666665,2.8140096666666667,61.06814,48.22179516666666,1414.5594090000002,1117.0125946666667,23.166666666666668,65.16666666666667
