pair_name,family,approx_quant,target_quant,gamma,top_k,top_p,trials,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,speculative_tps,speedup,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total,rounds,generated_tokens
llama32_1b_to_31_8b,llama_cross,none,int8,10,150,0.0,6,7.384511333333333,9050.748286833334,135.5013225,23.282019000000002,3.1582096666666666,0.8439155,0.7592595000000001,0.24074050000000002,8.4391535,9.4391535,207.34826433333333,193.97222183333335,1484.3603481666667,1389.0938135,7.166666666666667,66.83333333333333
llama32_1b_to_31_8b,llama_cross,none,int8,10,100,0.0,6,7.598704000000001,9015.383305000001,131.85183800000001,21.780016500000002,2.8758921666666666,0.7801321666666666,0.6917991666666667,0.3082008333333333,7.801322666666667,8.801322666666666,206.75474066666666,193.47199583333335,1653.0473323333333,1546.6669085,8.0,68.5
llama32_1b_to_31_8b,llama_cross,none,int8,6,200,0.0,6,7.414638166666666,8924.797360999999,134.92026883333332,21.0726375,2.841982,0.9055556666666668,0.8583333333333334,0.1416666666666667,5.433333333333334,6.433333333333334,126.081991,176.35288133333333,1302.084558,1822.114466,10.333333333333334,66.16666666666667
llama32_1b_to_31_8b,llama_cross,none,int8,6,150,0.0,6,7.3818201666666665,9035.728783833334,135.71726516666666,20.3860695,2.7698505,0.8800926666666666,0.7999999999999999,0.19999999999999998,5.2805555,6.280555499999999,127.24241133333334,177.95150233333334,1356.8416191666668,1897.1764524999999,10.666666666666666,66.66666666666667
llama32_1b_to_31_8b,llama_cross,none,int8,10,50,0.0,6,7.647589166666667,9047.078746166668,131.10336816666668,21.064982833333335,2.7694125,0.7473611666666667,0.6476851666666666,0.3523148333333333,7.473611166666667,8.473611166666666,205.05136133333335,193.23795099999998,1708.2184479999999,1606.6309341666667,8.333333333333334,69.16666666666667
llama32_1b_to_31_8b,llama_cross,none,int8,6,100,0.0,6,7.175038666666667,9087.678293166666,139.6439505,19.6649645,2.7385963333333336,0.8300925,0.7666668333333333,0.23333316666666667,4.9805555,5.9805555,125.89223716666667,175.42842166666665,1384.8756658333332,1929.3540611666667,11.0,65.16666666666667
llama32_1b_to_31_8b,llama_cross,none,int8,10,200,0.0,6,7.538847333333333,8955.1080535,132.7674295,20.532387,2.7365663333333337,0.7258213333333333,0.5722463333333333,0.42775366666666664,7.2582130000000005,8.258213,205.5697285,192.80465033333334,1746.9839708333332,1637.1326665,8.5,67.5
llama32_1b_to_31_8b,llama_cross,none,int8,8,200,0.0,6,7.5207685,8979.393663666668,133.32074766666668,20.440084,2.7150196666666666,0.7945601666666667,0.6620373333333334,0.33796266666666663,6.3564815,7.3564815,165.82740133333334,191.19202600000003,1549.6689206666667,1784.989981,9.333333333333334,67.5
llama32_1b_to_31_8b,llama_cross,none,int8,8,100,0.0,6,7.436297499999999,9057.249141833334,134.706077,20.128533666666666,2.708197666666667,0.7898465,0.6743686666666666,0.32563133333333333,6.318771000000001,7.318771000000001,167.23192566666668,193.11979499999998,1560.6525163333333,1801.1213934999998,9.333333333333334,67.33333333333333
llama32_1b_to_31_8b,llama_cross,none,int8,8,150,0.0,6,7.610237833333334,9049.089689666667,131.6223765,20.570506833333333,2.700242166666667,0.820023,0.6958335,0.3041665,6.560185333333333,7.560185333333333,169.02869566666666,195.4414515,1549.9310455000002,1792.1855323333332,9.166666666666666,68.83333333333333
llama32_1b_to_31_8b,llama_cross,none,int8,8,50,0.0,6,7.587689999999999,9071.007805333333,131.972096,20.325386666666667,2.678956833333334,0.7897938333333334,0.6964648333333333,0.30353516666666663,6.31835,7.31835,165.788164,191.1923263333333,1575.5069113333332,1815.4087776666665,9.5,68.83333333333333
llama32_1b_to_31_8b,llama_cross,none,int8,8,200,0.9,6,7.522358666666666,8973.360824333335,133.147764,19.997662333333334,2.6566311666666667,0.8012153333333334,0.7166666666666667,0.2833333333333333,6.409722166666666,7.409722166666666,170.64959166666668,196.08007433333333,1590.2062563333332,1826.3836375,9.333333333333334,67.5
llama32_1b_to_31_8b,llama_cross,none,int8,8,150,0.9,6,7.565641333333333,9145.653797666666,132.326832,20.001424666666665,2.6398646666666665,0.7994318333333333,0.6977273333333334,0.3022726666666667,6.3954545,7.3954545,171.16326766666668,195.62098433333335,1627.8953611666666,1858.9014128333336,9.5,69.16666666666667
llama32_1b_to_31_8b,llama_cross,none,int8,6,50,0.0,6,7.471974666666667,9056.440689000001,133.95136833333333,19.321794333333333,2.583350166666667,0.8070935,0.7515541666666666,0.24844583333333334,4.842560166666666,5.842560166666666,125.47981733333334,174.30806083333334,1463.9931591666666,2033.9166355,11.666666666666666,67.66666666666667
llama32_1b_to_31_8b,llama_cross,none,int8,10,50,0.9,6,7.330654333333334,9006.150209166666,136.70763766666667,18.711228333333334,2.5528625000000003,0.6764549999999999,0.46311316666666663,0.5368868333333333,6.764550166666666,7.764550166666666,211.79062483333334,199.41215350000002,1835.4450176666667,1726.7120453333334,8.666666666666666,66.0
llama32_1b_to_31_8b,llama_cross,none,int8,10,100,0.9,6,7.494047833333333,9100.442768833333,133.7095575,18.936509166666667,2.5452436666666665,0.6878703333333333,0.5083333333333333,0.4916666666666667,6.8787036666666665,7.8787036666666665,213.22365466666668,199.13965116666668,1917.4879418333333,1791.7758315,9.0,68.16666666666667
